name,latitude,longitude,color,family,subgroup,country
Asheninka_Apurucayali [cpc],-10.018,-74.793,#675F64,Arawak,Southern Maipuran,Peru
Ashéninka_Perené [prq],-10.8734,-75.245,#746463,Arawak,Southern Maipuran,Peru
Ashéninka_Pichis [cpu],-9.9833,-74.9833,#73805E,Arawak,Southern Maipuran,Peru
Ashéninka_Ucayali-Yurúa [cpb],-10.1619,-74.0234,#8F7B57,Arawak,Southern Maipuran,Brazil
Ashkun [ask],34.84,70.37,#459475,Indo-European,Indo-Iranian,Afghanistan
Asho [csh-3],22.91,93.68,#AFC4A2,Tibeto-Burman,Kuki-Chin-Naga,Myanmar
Ashuku [nza-2],6.98,10.71,#A97FAA,Niger-Kongo,Atlantic-Congo,Nigeria
Ashuslay [cag-2],-23.5,-60.5,#A8855E,Matacoan,Mataguayo I,Paraguay
Asi [bno-2],12.95,122.08,#4F5875,Malayo-Polynesian,Philippines,Philippines
Asienara [asi],-3.75,133.33,#804085,Trans New Guinea,Asmat-Kamoro,Indonesia-Papua
Asilulu [asl],-3.67,127.95,#69417E,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Asmat [asc],-5.3,138.3,#783B87,Trans New Guinea,Asmat-Kamoro,Indonesia-Papua
Asmat_North [nks],-5,138.5,#6D3C85,Trans New Guinea,Asmat-Kamoro,Indonesia-Papua
Assamese [asm],26.5,93,#97949F,Indo-European,Indo-Iranian,India
Assamese_Dudhnoi [asm-10],26,90.8,#94A290,Indo-European,Indo-Iranian,India
Assiniboine [asb],49,-100,#BD5D5F,Siouan,Western Siouan,Canada
Asturian [ast],43.33,-6,#607473,Indo-European,Romance,Spain
Asumboa [aua],-11.296,166.496,#559179,Oceanic,Te Motu,Solomons_East
Asuri [asr],23.04,84.54,#4F7873,Austroasiatic,Munda,India
Asurini [asu],-3.3,-49.3,#795780,Tupian,Tupi-Guarani,Brazil
Asuriní_Tocantins [asu-2],-3.3,-50,#793C80,Tupian,Tupi-Guarani,Brazil
Asuriní_Xingú [asn],-4.13,-52.32,#7B577E,Tupian,Tupi-Guarani,Brazil
Ata [ata],-5.667,151,#764A7E,Ata,,Papua New Guinea-Bismarcks
Ata_Manobo [atd],7.845,125.506,#605682,Malayo-Polynesian,Philippines,Philippines
Atacameño [kuz],-23,-69,#9F7556,Atacameño,,Chile
Atadei [slp-3],-8.46,123.555,#5C6C97,Malayo-Polynesian,Timoric,Indonesia-NTT
Atakapa [aqp],30,-93,#946A6C,Atakapa,,USA
Atamanu [jal],-3.396,129.313,#68588B,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Atampaya [amz],-11.33,142.5,#3A9F7E,Pama-Nyungan,Paman,Australia
Atayal [tay],24.5,121,#8C8162,Austronesian,Atayalic,Taiwan
Atchin [upv],-16,167.333,#B58A8D,Oceanic,Southern Oceanic,Vanuatu
Ateso [teo],1.915,33.955,#99949A,Nilo-Saharan,Eastern Sudanic,Uganda
Athpare [aph],26.75,87.33,#7F9C87,Tibeto-Burman,Kiranti,Nepal
Atikamekw [atj],48,-74,#723F73,Algic,Algonquian,Canada
Atong [aot],25.5,90.5,#779288,Tibeto-Burman,Bodo-Garo,India
Atsawaka [atc],-14.17,-69.5,#914670,Panoan,Southern Panoan,Peru
Atsi [atb-2],28,93.5,#ADC48F,Tibeto-Burman,Lolo-Burmese,India
Atsugewi [atw],40.75,-121,#948E4D,Palaihnihan,,USA
Atta_Pamplona-1 [att-2],18.46,121.341,#554F76,Malayo-Polynesian,Philippines,Philippines
Atta_Pamplona-2 [att],18.458,121.342,#4D616E,Malayo-Polynesian,Philippines,Philippines
Attie [ati],6,-3.82,#D094AA,Niger-Kongo,Atlantic-Congo,Côte d'Ivoire
Au [avt],-3.5,142.083,#6F4684,Torricelli,Central Torricelli,Papua New Guinea
Auhelawa [kud],-10.284,151.02,#915B64,Oceanic,Western Oceanic,Papua New Guinea
Aulua [aul],-16.33,167.694,#77AE82,Oceanic,Southern Oceanic,Vanuatu
Aurland [nob-3],60.87,7.23,#B5ABA0,Indo-European,Germanic,Norway
Austral [aut],-23.377,-149.498,#784086,Oceanic,Central Pacific,French Polynesia
Auyana [auy],-6.523,145.708,#934B95,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Auye [auu],-3.495,136.002,#78419A,Trans New Guinea,Western Trans New Guinea,Indonesia-Papua
Avá-Canoeiro [avv],-13.166403,-47.928611,#465989,Tupian,Tupi-Guarani,Brazil
Avar [ava],42.54,46.7,#B4844B,Nakh-Daghestanian,Avar-Andi,Russia
Avatime [avn],6.85,0.44,#D3A195,Niger-Kongo,Atlantic-Congo,Ghana
Avava [tmb],-16.224,167.523,#759080,Oceanic,Southern Oceanic,Vanuatu
Aveteian [dix],-16.443,167.43,#719392,Oceanic,Southern Oceanic,Vanuatu
Avikam [avi],5.16,-5.25,#C7519F,Niger-Kongo,Atlantic-Congo,Côte d'Ivoire
Avok [xxx-59],-16.53,167.7,#AAA88E,Oceanic,Southern Oceanic,Vanuatu
Avok_Maxbaxo [xxx-103],-16.496,167.665,#9EAE87,Oceanic,Southern Oceanic,Vanuatu
Avokaya [avu],5,30.2,#B8A7AA,Nilo-Saharan,Central Sudanic,South Sudan
Awa [awb],-6.75,145.667,#844AA0,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Awa Pit [kwi],0.75,-78.5,#A7826B,Barbacoan,Northern Barbacoan,Ecuador
Awabakal [awk],-33.05,151.55,#25757B,Pama-Nyungan,Yuin-Kuri,Australia
Awad Bing [bcu],-5.584,146.349,#695889,Oceanic,Western Oceanic,Papua New Guinea
Awadhi [awa],27.5,81.5,#68C178,Indo-European,Indo-Iranian,India
Awak [awo],9.86,11.33,#B8A4B1,Niger-Kongo,Atlantic-Congo,Nigeria
Awar [aya],-4,144.625,#A77C9A,Lower Sepik-Ramu,Ramu,Papua New Guinea
Awara [awx],-6.094,146.441,#996778,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Awbono [awh],-5.119,139.201,#944289,Bayono-Awbono,,Indonesia-Papua
Aweer [bob-2],-1.717,40.967,#3F7E84,Afro-Asiatic,Cushitic,Kenya
Awera [awr],-2.677,136.242,#67348A,Lakes Plains,Western Lakes Plains,Indonesia-Papua
Awetí [awe],-12.926,-54.277,#43668C,Tupian,Aweti,Brazil
Awiakay [afp],-4.672,143.712,#447988,Arafundi,,Papua New Guinea
Awin [awi],-5.833,142.5,#845C98,Trans New Guinea,Awin-Pa,Papua New Guinea
Awing [azo],5.88,10.24,#A8649E,Niger-Kongo,Atlantic-Congo,Cameroon
Awiya [som-2],10.851,36.892,#ABB794,Afro-Asiatic,Cushitic,Ethiopia
Awngi [awn],10.83,36.67,#B8AD69,Afro-Asiatic,Cushitic,Ethiopia
Awngthim [gwm],-12.54,141.98,#5BBA82,Pama-Nyungan,Paman,Australia
Awtuw [kmn],-3.5,141.917,#3E719C,Sepik,Ram,Papua New Guinea
