name,latitude,longitude,color,family,subgroup,country
Semelai [sza],3,102.5,#7C9697,Austroasiatic,Aslian,Malaysia
Semimi [etz],-3.75,134.25,#A9626C,Tanah Merah-Mairasi,,Indonesia
Semnam [ssm],5.25,101.05,#869A80,Austroasiatic,Aslian,Malaysia
Semnani [smy],35.57,53.4,#5F3D83,Indo-European,Indo-Iranian,Iran
Sempan [xse],-4.83,137.5,#AF7A5D,Trans New Guinea,Asmat-Kamoro,Indonesia
Sena [she],-17.829,35.342,#457A80,Niger-Kongo,Bantoid,Mozambique
Senadi [sef],9.5,-6.25,#64B17D,Niger-Kongo,Gur,Côte d'Ivoire
Senari [sef-2],10.553,-5.759,#6E94A3,Niger-Kongo,Gur,Mali
Senari-Tyembara [sef-3],9.524,-6.487,#849D96,Niger-Kongo,Gur,Côte d'Ivoire
Seneca [see],42.5,-77.5,#7A6062,Iroquoian,Northern,USA
Sentani [set],-2.583,140.633,#A9664E,Trans New Guinea,Sentani,Indonesia
Senufo_Tangari [dyi],8.36,-4.46,#5C7A90,Niger-Kongo,Gur,Côte d'Ivoire
Sepik Iwam [iws],-4.228,142.121,#9C596A,Sepik,Iwam,Papua New Guinea
Sepoe [tqo-2],-8.58,146.33,#977452,Trans New Guinea,Eleman,Papua New Guinea
Serbian [srp],45,20,#6B4B98,Indo-European,Balto-Slavic,Serbia
Seri [sei],29,-112.5,#9A3A6F,Seri,,Mexico
Serili [sve],-8.17,129.83,#A67969,Malayo-Polynesian,Southeast Maluku,Indonesia
Serrano [ser],34.33,-117,#746B5C,Uto-Aztecan,North,USA
Serua [srw],-6,130,#A47A68,Malayo-Polynesian,Southeast Maluku,Indonesia
Seshelt [sec],49.5,-123.77,#785C58,Salish,Central,Canada
Sesotho [sot],-28,27,#5A6C8F,Niger-Kongo,Bantoid,South Africa
Seta [stf],-3.42,141.75,#92734C,Torricelli,West Wapei,Papua New Guinea
Seti [sbi],-3.42,141.83,#986D5C,Torricelli,West Wapei,Papua New Guinea
Seti [ste],-3.13,130.25,#906E52,Malayo-Polynesian,Central Maluku,Indonesia
Shabo [sbf],7.2,36.25,#79919B,Shabo,,Ethiopia
Shala [kha-7],25.17,91.65,#848889,Austroasiatic,Khasic,India
Shalkumar [ben-3],26.53,89.2,#747D9A,Indo-European,Indo-Iranian,India
Shan [shn],22,98,#60BC97,Tai-Kadai,South,Myanmar
Shanenawa [ywn-2],0.789,-69.244,#905D62,Panoan,Main,Colombia
Shangfeng [hsn-3],33,113.33,#6F8A48,Tibeto-Burman,Sinitic,China
Shanghai [wuu],31,121,#2DBD64,Tibeto-Burman,Sinitic,China
Shaowu [cdo-3],27.35,117.45,#499479,Tibeto-Burman,Sinitic,China
Shaoxing [wuu-8],30,120.917,#309F7F,Tibeto-Burman,Sinitic,China
Shaoyang [hsn-11],27.25,111.47,#3DB363,Tibeto-Burman,Sinitic,China
Sharanahua [mcd],-11,-70,#94436C,Panoan,Main,Peru
Shark Bay [ssv],-15.37,167.03,#8E7A6D,Oceanic,,Vanuatu
Shasta [sht],41.83,-122.67,#7B5569,Shasta,,USA
Shatt [shj],10.75,29.75,#709A9D,Nilo-Saharan,East_Sudanic,Sudan
Shawi [cbt],-5.59175,-76.324247,#986460,Cahuapanan,,Peru
Shawnee [sjw],40,-83,#9D6F6A,Algic,Algonquian,USA
Shaxian [nan-25],26.45,117.8,#4E9840,Tibeto-Burman,Sinitic,China
She [shx],23.04,114.93,#52A84C,Hmong-Mien,Hmongic,China
Shekhawati [swv],28.3,74.95,#7471B3,Indo-European,Indo-Iranian,India
Sheko [she],7,35.5,#3F5898,Afro-Asiatic,Omotic,Ethiopia
