name,latitude,longitude,color,family,subgroup,country
Karhadi [mal-3],12.5,75,#DCE8ED,Dravidian,South Dravidian,Indic
Karii [xxx-21],17.917,105.5,#DCCBA7,Austroasiatic,Vietic,Southeast Asia-mainland
Karimojong [kdj],3,34.17,#AC8536,Nilo-Saharan,Turkanic,S Africa
Karirí_Dzubukua [kzw],-10,-37,#E2D4B7,Karirí,Karirí,NE South America
Karirí-Xocó [kzw-3],-9.85,-36.33,#DECFAF,Karirí,Karirí,NE South America
Karitiána [ktn],-4,-64,#CDB583,Tupian,Arikem,NE South America
Kariyarra [vka],-21.069,118.493,#E6ECEC,Pama-Nyungan,Ngayarda,S Australia
Karkar-Yuri [yuj],-3.75,141.083,#8EBAD0,Trans New Guinea,Karkar-Yuri,N Coast New Guinea
Karko [adi-6],28,94.8,#B28E44,Tibeto-Burman,Macro-Tani,Indic
Karlamay [nju-2],-32.02,124.47,#E6ECEC,Pama-Nyungan,Nyungic,S Australia
Káro [arr],-9,-62.25,#EDE7DA,Tupian,Ramarama,NE South America
Karo [rwo-3],-5.775,146.019,#D5C199,Trans New Guinea,Finisterre-Huon,N Coast New Guinea
Karok [kyh],41.67,-123,#E6ECEC,Karok,Karok,California
Karone [krx],12.56,16.76,#C7AC75,Niger-Kongo,North-Central Atlantic,African Savannah
Kartujarra [mpj-4],-22.5,122.4,#E6ECEC,Pama-Nyungan,Wati,S Australia
Kasem [xsm],11.168,-1.146,#AC8536,Niger-Kongo,Gur,African Savannah
Kashaya [kju],38.67,-123.33,#AECEDD,Pomoan,Pomoan,California
Kashmiri [kas],34,76,#BDD7E3,Indo-European,Indo-Iranian,Indic
Kashubian [csb],54.29,18.15,#AECEDD,Indo-European,Slavic,Europe
Kashuyana [kbb-2],2.17,-55.91,#E2EBEC,Cariban,Parukotan,NE South America
Kaska [kkz],60.05,-128.7,#AECEDD,Dene-Yeniseic,Athapaskan,Alaska-Oregon
Kasong [cog],12.58,102.53,#97660F,Austroasiatic,Pearic,Southeast Asia-mainland
Kasua [khs],-6.513,143.005,#E9E0CD,Trans New Guinea,Bosavi,Interior New Guinea
Kata-vari [bsh-2],35.41,70.98,#C6DCE7,Indo-European,Indo-Iranian,Indic
Katbol [tmb-2],-16.25,167.5,#E9E0CD,Austronesian,Southern Oceanic,Oceania
Katcha [xtc-2],10.83,29.67,#C4A86E,Kadugli-Krongo,Central-western Kadugli-Krongo,African Savannah
Kate [kmg],-6.5,147.833,#E7DCC5,Trans New Guinea,Finisterre-Huon,N Coast New Guinea
Kathlamet [xxx-77],46.25,-123.5,#75ABC5,Chinook,Chinook,Alaska-Oregon
Kati [bsh],35.524,69.952,#C6DCE7,Indo-European,Indo-Iranian,Indic
Kati_North [yon],-5.5,141,#C9B07D,Trans New Guinea,Ok,Interior New Guinea
Kati_South [kts],-6.2,140.789,#C1A467,Trans New Guinea,Ok,Interior New Guinea
Katingan [nij-3],-3.303,115,#EDE7DA,Austronesian,Barito,Southeast Asia-Island
Katío-Embera [cto-2],6.32,-76.85,#ECE4D3,Chocoan,Emberá,Andean
Katla [kcr],11.9,29.2,#C9B07D,Katla-Tima,Katla-Julud,African Savannah
Kato [ktw],40.36,-123.92,#5496B7,Dene-Yeniseic,Athapaskan,California
