name,latitude,longitude,color,family,subgroup,country
Busa [bqp],9.67,4,#E1D3B6,Mande ,Eastern Mande,Nigeria
Busa-2 [bqp-2],9.91,4.4,#A0C5D8,Mande ,Eastern Mande,Nigeria
Busami [bsm],-1.8,135.95,#3782A9,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Papua
Bushong [buf],-4.67,21.3,#ECEDE7,Niger-Kongo ,Atlantic-Congo,Democratic Republic of the Congo
Busoa [bup],-5.62,122.616,#E1D3B6,Malayo-Polynesian,Celebic,Indonesia-Sulawesi
Butmas_Tur [bnr],-15.376,167.028,#8EBAD0,Oceanic,Southern Oceanic,Vanuatu
Buwal [bhs],10.5,13.86,#B99955,Afro-Asiatic ,Chadic,Cameroon
Buxing [bgk-2],21.48,101.57,#E5D9BF,Austroasiatic ,Khasi-Palaung,China
Buyang [yha],24,104.8,#B99955,Tai-Kadai ,Kadaic,China
Buyi_Hezhang [pcc-3],27.12,104.73,#D6C29A,Tai-Kadai ,Kam-Tai,China
Buyuan_Jino [jiy],22.05,101,#DEE9EC,Tibeto-Burman ,Lolo-Burmese,China
Bwaidoka [bwd],-9.479,150.311,#A0C5D8,Oceanic,Western Oceanic,Papua New Guinea
Byansi [bee],30.17,80.5,#D6C29A,Tibeto-Burman ,Western Himalayan,India
C'lela [dri],11.47,5.27,#BFA063,Niger-Kongo ,Atlantic-Congo,Nigeria
Caac [msq],-20.42,164.42,#CFB889,Oceanic,Southern Oceanic,New Caledonia
Cabecar [cjp],9.91,-83.68,#B2D0DE,Chibchan ,Core Chibchan,Costa Rica
Cabiyarí [cbb],-0.1302,-70.6927,#4E91B4,Arawak ,Northern Maipuran,Colombia
Cacaopera [ccr],13.74,-88.11,#64A1BE,Misumalpan ,Sumalpan,Nicaragua
Caddo [cad],33.33,-93.5,#D1E2EA,Caddoan ,Caddo,USA
Cadorino [ita-20],46.445,12.39,#DEE9EC,Indo-European ,Romance,Italy
Cagayano [cgc],10.47,119.87,#A0C5D8,Malayo-Polynesian,Philippines,Philippines
Cagliaritano [ita-54],39.225,9.15,#ECEDE7,Indo-European ,Romance,Italy
Cahita [opt-2],27.9,-109,#8EBAD0,Uto-Aztecan ,Cahitan,Mexico
Cahuilla [chl],33.75,-117.75,#E6ECEC,Uto-Aztecan ,North Uto-Aztecan,USA
Caijia_Niujiaojing [xxx-135],27.067,104.297,#C2A56A,Tibeto-Burman ,Caijia,China
Caijia_Xingfa [xxx-134],26.934,104.863,#D9C7A2,Tibeto-Burman ,Caijia,China
Cak [ckh],21.41,92.6,#E5D9BF,Tibeto-Burman ,Jingpho,Bangladesh
Cakchiquel [ckf],14.5,-91,#ECEDE7,Mayan ,Core Mayan,Guatemala
Calabrian [scn-2],38.148,16.18,#CCB380,Indo-European ,Romance,Italy
Calabrian-2 [scn-4],38.92,16.6,#E5D9BF,Indo-European ,Romance,Italy
Callahuaya [caw],-15,-69,#E5D9BF,Puquina ,,Bolivia
Calusa [xxx-175],27.76,-82.55,#79AEC8,Tunica ,,USA
Camling [rab],27.3,86.8,#E5D9BF,Tibeto-Burman ,Kiranti,Nepal
Campa [cni],-12,-74,#8EBAD0,Arawak ,Southern Maipuran,Peru
Campalagian [cml],-4.02,119.62,#C1D9E5,Malayo-Polynesian,Greater South Sulawesi,Indonesia-Sulawesi
