name,latitude,longitude,color,family,subgroup,country
Quechua_San_Martín-2 [qvs-2],-7.0246,-76.7489,#A57D52,Quechuan,Quechua II,Peru
Quechua_San_Martin-Lamas [qvs-3],-6.42,-76.52,#A1874B,Quechuan,Quechua II,Colombia
Quechua_Santiago_del_Estero [qus],-28,-64,#716F59,Quechuan,Quechua II,Argentina
Quechua_Southern Pastaza [qup],-3.33,-76.53,#A17A5C,Quechuan,Quechua II,Colombia
Quechua_Southern-Bolivia [quh],-23.75,-65.5,#9C616A,Quechuan,Quechua II,Argentina
Quechua_Tena [quw],-1,-77.5,#9A6A63,Quechuan,Quechua II,Ecuador
Quechua_Yaru [qvn-3],-10.6793,-76.3132,#B36B6C,Quechuan,Quechua I,Peru
Quechua_Yauyos [qux],-12.62,-75.7,#B96F61,Quechuan,Quechua I,Peru
Quiche_Nahuala [quu-3],14.85,-91.32,#67665C,Mayan,Core Mayan,Guatemala
Quiche_Zunil [quu-2],14.78,-91.48,#5F665C,Mayan,Core Mayan,Guatemala
