name,latitude,longitude,color,family,subgroup,country
Lolak [llq],0.86,124.12,#027B95,Malayo-Polynesian,Philippines,Indonesia-Sulawesi
Lole [llg],-10.81,123.15,#027B95,Malayo-Polynesian,Timoric,Indonesia-NTT
Loloda [loa],1.953,127.737,#0E74B8,West Papuan ,North Halmahera,Indonesia-Maluku-north
Lolopho [ycl],25.63,100.2,#FA78A1,Tibeto-Burman ,Lolo-Burmese,China
Lom [mfb],-1.67,105.92,#DB6DD7,Malayo-Polynesian,Malayo-Sumbawan,Indonesia-Sumatra
Loma [lom-2],7.997,-9.576,#DB6DD7,Mande ,Western Mande,Liberia
Loma-2 [lom-3],7.92,-9.7,#FA78A1,Mande ,Western Mande,Liberia
Lombard [lmo],45.15,11,#907CFE,Indo-European ,Romance,Italy
Lombard_Bergamo [lmo-2],45.695,9.67,#0E74B8,Indo-European ,Romance,Italy
Long_Terawan_Berawan [zbw],3.98,114.53,#0E74B8,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Longchuan [hak-35],24.33,115.36,#DB6DD7,Tibeto-Burman ,Sinitic,China
Longdu [nan-28],22.47,113.29,#0E74B8,Tibeto-Burman ,Sinitic,China
Longgu [lgu],-9.696,160.658,#0E74B8,Oceanic,Southeast Solomonic,Solomons
Longli [hmc],26.45,106.975,#A9D1D9,Hmong-Mien ,Hmongic,China
Longmen [yue-34],23.73,114.25,#0E74B8,Tibeto-Burman ,Sinitic,China
Longto [wok],8.33,13.06,#8C7D00,Niger-Kongo ,Atlantic-Congo,Cameroon
Longuda [lnu],9.843,11.89,#907CFE,Niger-Kongo ,Atlantic-Congo,Nigeria
Longyou [wuu-20],29.033,119.167,#DB6DD7,Tibeto-Burman ,Sinitic,China
Loniu [los],-2.1,147.417,#DB6DD7,Oceanic,Admiralties,Papua New Guinea-Bismarcks
Lonwolwol [crc],-16.211,168.011,#FA78A1,Oceanic,Southern Oceanic,Vanuatu
Looma [lom],7.97,-9.6,#DB6DD7,Mande ,Western Mande,Liberia
Lope [yiu],24.89,104.31,#FA78A1,Tibeto-Burman ,Lolo-Burmese,China
Lopit [lpx],4.8,33,#0E74B8,Nilo-Saharan ,Nilotic,Sudan
Lorediakarkar [lnn],-15.213,167.045,#FA78A1,Oceanic,Southern Oceanic,Vanuatu
Lorrain [fra-11],49,6,#347DE6,Indo-European ,Romance,France
Lorton [eng-9],54.618,-3.3,#FA78A1,Indo-European ,Germanic,Britain
Lote [uvl],-5.6,151.9,#027B95,Oceanic,Western Oceanic,Papua New Guinea-Bismarcks
Lotha [njh],26.5,94.25,#0E74B8,Tibeto-Burman ,Kuki-Chin-Naga,India
Lotud_Tuaran_Dusun [dtr],6.11,116.304,#0E74B8,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Lotuxo [lot],4.033,33.043,#0E74B8,Nilo-Saharan ,Nilotic,South Sudan
Lou [loj],-2.367,147.333,#DB6DD7,Oceanic,Admiralties,Papua New Guinea-Bismarcks
Loudi [hsn-7],27.7,112,#DB6DD7,Tibeto-Burman ,Sinitic,China
Loup [xlo],42.3,-71.8,#DB6DD7,Algic ,Algonquian,USA
Loven [lbo-2],15,106.333,#70D5DE,Austroasiatic ,Bahnaric,Laos
Low German [nds-5],52.35,10.71,#FA78A1,Indo-European ,Germanic,Germany
Lower Tanana [tcb],64.88,-149.45,#FE7C90,Dene-Yeniseic ,Na-Dene,USA-Alaska
Löyöp [urr],-13.53,167.35,#DB6DD7,Oceanic,Southern Oceanic,Vanuatu
Lozi [loz],-15,23,#0E74B8,Niger-Kongo ,Atlantic-Congo,Zambia
Lü [khb],22,100.67,#DB6DD7,Tai-Kadai ,South Tai-Kadai,China
Lua [nie],9.75,17.75,#0E74B8,Niger-Kongo ,Atlantic-Congo,Chad
Lua [prb],19,101,#0E74B8,Austroasiatic ,Khasi-Palaung,Thailand
Lua-Wiang Papao [prb-2],20.12,99.51,#0E74B8,Austroasiatic ,Khasi-Palaung,Thailand
Luang [lex],-8.18,127.94,#027B95,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Luangiua [ojv],-5.417,159.65,#007D8B,Oceanic,Central Pacific,Solomons
Luba-Kasai [lua-2],-10.96,19.32,#0E74B8,Niger-Kongo ,Atlantic-Congo,Democratic Republic of the Congo
Luba-Shaba [lub-2],-11.13,27.1,#027B95,Niger-Kongo ,Atlantic-Congo,Democratic Republic of the Congo
Luchazi [lch],-13.71,19.86,#0E74B8,Niger-Kongo ,Atlantic-Congo,Angola
Lufeng [hak-33],23.41,115.82,#DB6DD7,Tibeto-Burman ,Sinitic,China
LuGanda [lug],0.5,32.17,#0E74B8,Niger-Kongo ,Atlantic-Congo,Uganda
